objid,RA,DEC,Z,nQ,PROB
1237674462026138605,139.97746712314822,3.83321603082716,0.5235151,6.0,2.0
1237674462026203986,140.14428628715817,3.9222619343788354,0.47061664,6.0,2.0
1237674462026335023,140.41234034266847,4.077814091088755,0.56449354,6.0,2.0
1237674462026596951,140.83920196087925,4.2843255594211715,0.56949383,6.0,2.0
1237674462026859440,141.37560931539085,4.583798062087673,0.6791959,6.0,2.0
1237674462026989824,141.7365104708886,4.752268843691329,0.09035372,6.0,2.0
1237674462026989852,141.6191926124306,4.759832688829604,0.35717738,6.0,2.0
1237674462027055438,141.76333486415476,4.952722012319519,0.2607267,6.0,2.0
1237674462027055682,141.68002944858463,4.925262659741661,0.35957378,6.0,2.0
1237674462027251890,142.18554916607383,5.00553135665542,0.12642366,6.0,2.0
1237674462027514092,142.72195815693973,5.418698986131409,0.22982927,6.0,2.0
1237674462027579564,142.81468871144466,5.365753013690545,0.5046872,6.0,2.0
1237674462560715521,135.33201886770647,1.4086533795127412,0.56922454,6.0,2.0
1237660411573895655,132.71651373050747,5.705595458560782,0.5381075,6.0,2.0
1237660411574485312,134.1658619534161,5.923946911010795,0.09705262,6.0,2.0
1237660411576713909,139.22999587404846,6.531184775568322,0.47244394,6.0,2.0
1237660411576910066,139.68310911317235,6.5560597122492466,0.081912294,6.0,2.0
1237660411577434725,140.83082751340896,6.697781911522716,0.6223227,6.0,2.0
1237660411577696817,141.44090326533018,6.769084895557715,0.5699049,6.0,2.0
1237660412106245023,122.39477635269225,4.525739289898647,0.50557196,6.0,2.0
1237660412106638418,123.35691911503831,4.638481543573402,0.51268804,6.0,2.0
1237660412108276740,127.1535539857166,5.16772666597438,0.54689556,6.0,2.0
1237660412108406801,127.30378446343495,5.206393739999123,0.66779417,6.0,2.0
1237660412108473310,127.58180444831854,5.26631247553317,0.5331436,6.0,2.0
1237660412108604228,127.81504977380489,5.358372129619089,0.7302938,6.0,2.0
1237660412109128635,129.039617808289,5.5692039740215185,0.35775912,6.0,2.0
1237660412109193509,129.13448201224884,5.5006786524486655,0.09988745,6.0,2.0
1237660412109651994,130.13840335791716,5.627006921729898,0.10145231,6.0,2.0
1237660412110045575,131.15975987907484,5.779307420095719,0.1554606,6.0,2.0
1237660412110635093,132.4181678653974,5.9081342747276215,0.07209568,6.0,2.0
1237660412110635830,132.45843737361218,5.970705668149205,0.3038264,6.0,2.0
1237660412110766600,132.68171269791026,6.135478515848994,0.43277073,6.0,2.0
1237660412110963019,133.17110133481913,6.159745812720119,0.17858334,6.0,2.0
1237660412111553289,134.56395569514902,6.340436880122813,0.53495413,6.0,2.0
1237660412111618396,134.72703495827892,6.39200055486548,0.09298952,6.0,2.0
1237660412112274240,136.12767140420726,6.497064698196579,0.7261851,6.0,2.0
1237660412112405295,136.48954218787026,6.575338435817953,0.49356917,6.0,2.0
1237660412112536039,136.70122803830986,6.651756686262952,0.46733564,6.0,2.0
1237660412112732393,137.25875163726943,6.759593980273959,0.11565987,6.0,2.0
1237660412112732754,137.22327430615985,6.626950023609114,0.48465955,6.0,2.0
1237660412113060129,137.94042910351214,6.839240582487578,0.5910592,6.0,2.0
1237660412113584340,139.19121292475967,6.976356433956876,0.08122889,6.0,2.0
1237660412646326551,129.66597440493888,6.075814043389884,0.20321076,6.0,2.0
1237660412647113409,131.4502359179058,6.211128879416197,0.22794284,6.0,2.0
1237660412647310246,131.9809020352855,6.428760075647062,0.49524665,6.0,2.0
1237660412647375379,132.1418425103534,6.435315335188945,0.39705122,6.0,2.0
1237660412647703387,132.7479110362109,6.580599356484482,0.57897,6.0,2.0
1237660412647768886,133.01567811238712,6.575462565705235,0.60019946,6.0,2.0
1237660412647899529,133.31877101396373,6.631029521111441,0.14517984,6.0,2.0
1237660412647965552,133.46126948392788,6.674175265006243,0.4430358,6.0,2.0
1237660412648031022,133.58656183723193,6.497336328373244,0.5742132,6.0,2.0
1237660412648424313,134.50642981421095,6.7867720662637145,0.5686764,6.0,2.0
1237660413182738987,128.5196570103425,6.274736234752458,0.4293126,6.0,2.0
1237660413182870342,128.90216757498567,6.319546692557632,0.4918843,6.0,2.0
1237660413183197752,129.5610174343528,6.507832940743592,0.44361672,6.0,2.0
1237660413184115035,131.7416586952929,6.852594552529412,0.08353642,6.0,2.0
1237660413184311342,132.1254642407365,6.8996406842614455,0.23626272,6.0,2.0
1237660413718430794,125.92399200218365,6.243768725506773,0.6199826,6.0,2.0
1237660413718888760,126.88587971341983,6.436544633505833,0.107597806,6.0,2.0
1237660413718954943,127.09398155983126,6.45863359535125,0.48396304,6.0,2.0
1237660668730474898,123.92790274912709,5.016280926723474,0.09614779,6.0,2.0
1237660669267804627,124.93545195758855,5.471996221960699,0.19950786,6.0,2.0
1237660669268067117,125.47356235367383,5.604294377753754,0.3492368,6.0,2.0
1237660669268394483,126.16518856705986,5.779944870746487,0.3193837,6.0,2.0
1237660669269115204,127.88971586872069,6.1295932224547025,0.08708566,6.0,2.0
1237660669269180832,127.96101598502636,6.1854344835026245,0.2506942,6.0,2.0
1237660669270753500,131.48895152363804,6.836681965657264,0.14099863,6.0,2.0
1237660669803561849,122.29634621004675,5.506749069103607,0.48700306,6.0,2.0
1237660669803955237,123.24969199248824,5.770234511795226,0.49243993,6.0,2.0
1237660669804216914,123.8386989446494,5.873260101359777,0.19723418,6.0,2.0
1237660669804544664,124.44220721174779,5.999284772479622,0.57046276,6.0,2.0
1237660669804610618,124.71318028634394,5.8780861484435825,0.4732436,6.0,2.0
1237660669804675257,124.83800367829873,6.033040646132031,0.10042121,6.0,2.0
1237660669805331270,126.28886232072439,6.2648472109990285,0.50408435,6.0,2.0
1237660669806182740,128.2132945703476,6.568402623825178,0.11178435,6.0,2.0
1237660670342464654,126.82116338195354,6.66681228261624,0.5675057,6.0,2.0
1237660670342529142,126.99150965030378,6.787508477336998,0.32823253,6.0,2.0
1237660670342660577,127.29849786990852,6.769192003623141,0.49653962,6.0,2.0
1237660670343185108,128.4009756542254,6.973456925838003,0.4113222,6.0,2.0
1237661063867270523,122.13055895530557,4.80507492551114,0.43940473,6.0,2.0
1237661063867400453,122.41286447157731,4.892302852125378,0.15286002,6.0,2.0
1237661063867531927,122.75852189060569,4.908890785552262,0.42083222,6.0,2.0
1237651753994748582,144.4597113932807,1.9856376286628046,0.39716765,6.0,2.0
1237651753994879117,144.66248046304165,2.0062130535867584,0.09380625,6.0,2.0
1237651753994879630,144.6323602507113,1.9390025156677269,0.5430973,6.0,2.0
1237651753994944638,144.79209287603393,2.0764999873375882,0.099813975,6.0,2.0
1237651754530702061,142.35049620142044,2.285657249759748,0.47132215,6.0,2.0
1237651754531423068,143.89820088703806,2.4708999061116352,0.50698847,6.0,2.0
1237651754531684810,144.5207231957253,2.3986488743896666,0.5777322,6.0,2.0
1237651754531881759,144.91054560167197,2.400817591592922,0.52253085,6.0,2.0
1237653621762032521,126.11899921589144,0.9600385514300064,0.58075964,6.0,2.0
1237653621762556796,127.18082044478035,0.9710886950806212,0.49222982,6.0,2.0
1237653621762688018,127.53144835605181,0.9287675415915547,0.37239167,6.0,2.0
1237653621763014939,128.24103461604457,1.1045109841080802,0.50763977,6.0,2.0
1237653621763081355,128.50606514929675,1.1581909999008073,0.6538103,6.0,2.0
1237653621763211866,128.7668510368125,1.1315858604440594,0.29570022,6.0,2.0
1237653622298313883,124.63958298616487,1.3090255003016904,0.46045732,6.0,2.0
1237653622298314302,124.75534072161093,1.3753104345843807,0.56877255,6.0,2.0
1237653622298968179,126.13560246889486,1.3985399371649518,0.15533207,6.0,2.0
1237653622299034715,126.32198953493686,1.459782002556489,0.4855419,6.0,2.0
1237653622300083398,128.80568287434522,1.4466380324034156,0.5352369,6.0,2.0
1237653622835643792,125.69066583238428,1.7720045285684118,0.61179334,6.0,2.0
1237653622835970855,126.44594020015512,1.7533172425729329,0.53230566,6.0,2.0
1237653622836429939,127.51588995152392,1.9527824654468071,0.3884902,6.0,2.0
1237653622836561444,127.8211893703887,1.9509473863892157,0.64807177,6.0,2.0
1237653622836757347,128.22092537887016,1.9873450051634212,0.43558368,6.0,2.0
1237653622837216181,129.32498246683502,1.9780450700133942,0.40791804,6.0,2.0
1237653623372316803,125.22910205160886,2.279672608106124,0.24707052,6.0,2.0
1237653623372382705,125.36945949339554,2.26637241840233,0.24578063,6.0,2.0
1237653664181846363,142.59790701098908,1.4083436999946173,0.12965849,6.0,2.0
1237653664182042730,143.0012317488377,1.4146518989499506,0.46380374,6.0,2.0
1237653664182370476,143.7105335401742,1.2543997738828667,0.16026008,6.0,2.0
1237653664182764144,144.62812570216414,1.302523972038092,0.47125414,6.0,2.0
1237653664710919023,124.66507954389789,1.049445451185617,0.4991822,6.0,2.0
1237653664711967809,127.05020806673411,1.3018537528219758,0.5347646,6.0,2.0
1237653664712622915,128.62942354157573,1.3077221649743103,0.38209492,6.0,2.0
1237653664713409280,130.4180162720826,1.4380759572358022,0.50386506,6.0,2.0
1237653664713671240,130.94743915685154,1.2852699569661779,0.43518132,6.0,2.0
1237653664713933808,131.67446078122646,1.431741796564183,0.614419,6.0,2.0
1237653664714522944,132.996553751225,1.3359483041162759,0.40144664,6.0,2.0
1237653664714523274,132.97389902237984,1.442803749375103,0.3998533,6.0,2.0
1237653664715047536,134.08601157162911,1.4175959725307294,0.71850735,6.0,2.0
1237653664715637501,135.5717024181673,1.456356631561522,0.483506,6.0,2.0
1237653664715703118,135.72243426589205,1.5706328004260712,0.45224753,6.0,2.0
1237653664718323782,141.66161907845088,1.8205556760204638,0.3975908,6.0,2.0
1237653664718455613,141.88007159037807,1.8261872159769812,0.60400414,6.0,2.0
1237653664718586375,142.23848520591844,1.649180669918098,0.47516426,6.0,2.0
1237653664718782606,142.61884128726615,1.7059408493206387,0.07216561,6.0,2.0
1237653664718848166,142.8470791538666,1.7405899022448137,0.07242192,6.0,2.0
1237653664719110372,143.50840849383596,1.865279014613147,0.34744212,6.0,2.0
1237653664719306976,143.8211907251433,1.800229565422004,0.33106214,6.0,2.0
1237653665248707053,126.82787162581525,1.6304445130802838,0.21843201,6.0,2.0
1237653665248969245,127.45210930278014,1.6248114920819687,0.32589805,6.0,2.0
1237653665249559282,128.69042728674955,1.7313708914716013,0.40108064,6.0,2.0
1237653665249887183,129.54189677297643,1.7902342622652891,0.44269532,6.0,2.0
1237653665252115582,134.64416818405408,1.960916742765777,0.6386079,6.0,2.0
1237653665253295012,137.3598473436208,2.0316444714094906,0.7960554,6.0,2.0
1237653665255063745,141.35303861628566,2.0909999897066047,0.12493632,6.0,2.0
1237653665255325762,141.90159958880196,2.1082723993117836,0.42043358,6.0,2.0
1237653665256309401,144.18343090936514,2.2620562030038034,0.48285714,6.0,2.0
1237653665256440726,144.52728259499887,2.1236133360979017,0.5788881,6.0,2.0
1237653665256636525,144.85263175055192,2.2249667616641307,0.09283085,6.0,2.0
1237653665785578641,126.78065485332556,1.9946013361579933,0.47149128,6.0,2.0
1237653665785971802,127.75588905066203,2.0431425193993578,0.5224069,6.0,2.0
1237650794608198035,143.35448179131896,-1.0737389434087223,0.61976224,6.0,2.0
1237650795144282833,141.65540533167626,-0.8422489557911885,0.53521615,6.0,2.0
1237650795673747975,124.6855686084294,-0.3660818068828964,0.46662977,6.0,2.0
1237648720677110356,141.7869861329052,-0.566052947422523,0.43433222,6.0,2.0
1237650795681612017,142.73586030266222,-0.4218277773934759,0.59829986,6.0,2.0
1237650796214485978,133.58731881723105,0.024447489846245996,0.48697105,6.0,2.0
1237650797293011503,144.52537012662464,0.9041231048239087,0.5247976,6.0,2.0
1237650804262503446,140.00096457640896,-2.043082556165419,0.6539109,6.0,2.0
1237650804799373872,139.9724047085049,-1.7071836819867032,0.45395154,6.0,2.0
1237650805336638125,140.94090712077366,-1.2994869855102322,0.10149308,6.0,2.0
1237650795672765907,122.499470662352,-0.33226431186956296,0.37124926,6.0,2.0
1237650795674796234,127.08194742357392,-0.266547734109473,0.43963212,6.0,2.0
1237648720668131382,121.17203774717046,-0.4918453351527489,0.46260408,6.0,2.0
1237650796215468446,135.72051643330965,0.07159712193967085,0.44008178,6.0,2.0
1237650805337097056,142.03813317311,-1.396715356094313,0.4965933,6.0,2.0
1237648722281628033,127.7591980586351,0.7121812722353206,0.079236664,6.0,2.0
1237648721214963837,143.9337407789119,-0.2092571072568738,0.061426446,6.0,2.0
1237648720670098113,125.75878506083804,-0.49654468721798156,0.37271333,6.0,2.0
1237651752919237101,140.32596037808028,1.1472479151657862,0.24298556,6.0,2.0
1237651752919892192,141.84764517526054,1.1236802419108705,0.15040918,6.0,2.0
1237651752919892949,141.87811666325413,1.075328385108654,0.5543175,6.0,2.0
1237651752920023300,142.21438523659123,1.077672315845225,0.14960931,6.0,2.0
1237651752920219907,142.648542509543,1.1739633385593562,0.31172308,6.0,2.0
1237651752920678997,143.66182700740111,1.070699769385562,0.40874934,6.0,2.0
1237651752920809621,143.92208551182333,1.2298454265453096,0.048053555,6.0,2.0
1237651752921006207,144.34500762306888,1.138266761899516,0.57212085,6.0,2.0
1237651752921072192,144.59220845599626,1.2548072018432417,0.48862812,6.0,2.0
1237651753453880001,135.3196493987163,1.334662655048269,0.23423609,6.0,2.0
1237651753456894550,142.2079895025671,1.5330431811069933,0.3113772,6.0,2.0
1237651753457812032,144.2807690406604,1.4963827317343068,0.48513478,6.0,2.0
1237651753458139612,144.9861754662903,1.6839579495568715,0.4915708,6.0,2.0
1237651753988391690,129.88927034719066,1.5045352314168645,0.47564504,6.0,2.0
1237651753988915272,131.04621667117152,1.6493292901604502,0.63497233,6.0,2.0
1237651753989243619,131.77926053497495,1.5714555156799495,0.50015336,6.0,2.0
1237651753989570821,132.53172581936826,1.6164100965736035,0.58934975,6.0,2.0
1237651753989767831,132.96235176143134,1.7007775145459936,0.46752733,6.0,2.0
1237651753989833441,133.17110977724153,1.7114085339198213,0.5475246,6.0,2.0
1237651753989964561,133.45809417361266,1.734995965786809,0.4961335,6.0,2.0
1237651753990030235,133.64905543984486,1.6455120460365678,0.46275368,6.0,2.0
1237651753990815861,135.41913622940626,1.729071783853087,0.27453443,6.0,2.0
1237651753991144035,136.1091557586662,1.7654125846554873,0.63586867,6.0,2.0
1237651753993306717,141.10354448875398,1.9181129887646657,0.54803026,6.0,2.0
1237651753993437622,141.3622144624208,1.998818331807608,0.7065709,6.0,2.0
1237651753993633997,141.86972134692314,1.9507250403470646,0.14786133,6.0,2.0
1237651753993765114,142.15579147488904,1.95850032215247,0.22368151,6.0,2.0
1237651753993961788,142.5838407949405,2.027224529712134,0.16410963,6.0,2.0
1237651753994682627,144.26109196632245,2.012499389832491,0.3136614,6.0,2.0
1237651753994682831,144.221782062273,1.998971889122199,0.3648629,6.0,2.0
1237651754530439530,141.6143854069776,2.255786378635864,0.5202164,6.0,2.0
1237651754530701519,142.29268647461828,2.414046235145857,0.12040096,6.0,2.0
1237651754531291447,143.61257479085316,2.338397054858831,0.26255733,6.0,2.0
1237651754531356848,143.77178206716653,2.440679723460748,0.14854045,6.0,2.0
1237651754531422468,143.99938974056292,2.4628299518690167,0.050333604,6.0,2.0
1237651754531487896,144.0128675572298,2.4101030225423843,0.2252751,6.0,2.0
1237651754531881137,144.94059691349884,2.529715563411975,0.15184419,6.0,2.0
1237653621225621067,127.17073454856394,0.6281750715522613,0.542821,6.0,2.0
1237653621761640109,125.18216295093151,0.9239943580364096,0.55430764,6.0,2.0
1237674460416573821,142.65614716080873,3.850677113118971,0.32614288,6.0,2.0
1237674460416835984,143.222874062199,4.351575136249394,0.24249554,6.0,2.0
1237674460417098011,143.63465486059408,4.596886829099965,0.105549745,6.0,2.0
1237674460417360645,144.256172654907,4.94060689641868,0.395362,6.0,2.0
1237674460417687882,144.89404026856036,5.168341109648109,0.34071648,6.0,2.0
1237674460948792525,133.38748909961402,-1.1547043557781005,0.56279045,6.0,2.0
1237674460949054434,133.8986174852075,-0.9197145071145538,0.5708585,6.0,2.0
1237674460949185194,134.15013306479233,-0.7786204332565951,0.49800077,6.0,2.0
1237674460949316343,134.31111565165406,-0.5342312569921083,0.49545988,6.0,2.0
1237674460949447450,134.67638048467896,-0.46266314790594254,0.65337956,6.0,2.0
1237674460950037449,135.80783447107882,0.40635037118333595,0.56019354,6.0,2.0
1237674460951478947,138.55134024219254,2.043745077003097,0.45552954,6.0,2.0
1237674460951741387,139.19700878250225,2.2879487879472773,0.48842746,6.0,2.0
1237674460952265661,140.25953077360708,2.857749964250012,0.5922264,6.0,2.0
1237674460952396418,140.4550539106988,2.9882500933129723,0.5284578,6.0,2.0
1237674460953248351,142.1016517775484,4.028155879701939,0.5617772,6.0,2.0
1237674460953379140,142.403369344282,4.211323147866286,0.27406397,6.0,2.0
1237674460953510472,142.63602313378917,4.284996304359412,0.5023935,6.0,2.0
1237674460953641409,142.81642510837094,4.62593490099239,0.017924545,6.0,2.0
1237674460953706534,142.8944667101989,4.675660747229667,0.52495503,6.0,2.0
1237674460953837952,143.2641070714835,4.876572399040552,0.37844458,6.0,2.0
1237674460954296969,144.24262742183495,5.282564057545341,0.55469394,6.0,2.0
1237674460954362028,144.28560267209355,5.384086871543968,0.2324199,6.0,2.0
1237674461485269674,132.30410270651163,-1.299005497918762,0.69358665,6.0,2.0
1237674461486842693,135.46514132646107,0.5252144464772458,0.30580336,6.0,2.0
1237674461488087999,137.89188966574397,2.033965463269444,0.5433435,6.0,2.0
1237674461489070354,139.90071770061184,3.1492785748126813,0.14455812,6.0,2.0
1237674461489529242,140.6586124898567,3.7652244648337185,0.26556152,6.0,2.0
